Date;Close
30/12/2022;1.673.000.030.517.570
03/01/2023;1.663.000.030.517.570
04/01/2023;1.613.000.030.517.570
05/01/2023;1.605.500.030.517.570
06/01/2023;1.583.000.030.517.570
09/01/2023;1.580.500.030.517.570
10/01/2023;15.089.999.389.648.400
11/01/2023;14.389.999.389.648.400
12/01/2023;14.939.999.389.648.400
13/01/2023;1.516.999.969.482.420
17/01/2023;15.110.000.610.351.500
18/01/2023;155.0
19/01/2023;15.460.000.610.351.500
20/01/2023;1.548.000.030.517.570
23/01/2023;1.585.500.030.517.570
24/01/2023;15.985.000.610.351.500
25/01/2023;1.624.499.969.482.420
26/01/2023;16.714.999.389.648.400
27/01/2023;16.989.999.389.648.400
30/01/2023;17.039.999.389.648.400
31/01/2023;181.75
01/02/2023;17.589.999.389.648.400
02/02/2023;17.789.999.389.648.400
03/02/2023;1.728.000.030.517.570
06/02/2023;1.756.999.969.482.420
07/02/2023;1.770.500.030.517.570
08/02/2023;17.560.000.610.351.500
09/02/2023;17.364.999.389.648.400
10/02/2023;174.75
13/02/2023;1.770.500.030.517.570
14/02/2023;1.835.500.030.517.570
15/02/2023;17.685.000.610.351.500
16/02/2023;1.806.999.969.482.420
17/02/2023;1.886.999.969.482.420
21/02/2023;1.944.499.969.482.420
22/02/2023;199.5
23/02/2023;19.364.999.389.648.400
24/02/2023;1.911.999.969.482.420
27/02/2023;1.906.999.969.482.420
28/02/2023;19.039.999.389.648.400
01/03/2023;1.853.000.030.517.570
02/03/2023;1.839.499.969.482.420
03/03/2023;1.808.000.030.517.570
06/03/2023;1.824.499.969.482.420
07/03/2023;1.845.500.030.517.570
08/03/2023;1.795.500.030.517.570
09/03/2023;178.0
10/03/2023;182.25
13/03/2023;1.831.999.969.482.420
14/03/2023;18.089.999.389.648.400
15/03/2023;1.780.500.030.517.570
16/03/2023;185.5
17/03/2023;183.0
20/03/2023;18.489.999.389.648.400
21/03/2023;1.866.999.969.482.420
22/03/2023;178.0
23/03/2023;1.743.000.030.517.570
24/03/2023;179.25
27/03/2023;17.689.999.389.648.400
28/03/2023;173.75
29/03/2023;1.696.999.969.482.420
30/03/2023;1.698.000.030.517.570
31/03/2023;170.5
03/04/2023;176.25
04/04/2023;17.485.000.610.351.500
05/04/2023;18.014.999.389.648.400
06/04/2023;18.360.000.610.351.500
10/04/2023;18.260.000.610.351.500
11/04/2023;190.5
12/04/2023;190.25
13/04/2023;19.610.000.610.351.500
14/04/2023;19.339.999.389.648.400
17/04/2023;201.0
18/04/2023;205.25
19/04/2023;2.025.500.030.517.570
20/04/2023;19.589.999.389.648.400
21/04/2023;1.941.999.969.482.420
24/04/2023;196.75
25/04/2023;1.924.499.969.482.420
26/04/2023;19.585.000.610.351.500
27/04/2023;19.210.000.610.351.500
28/04/2023;18.985.000.610.351.500
01/05/2023;189.25
02/05/2023;19.064.999.389.648.400
03/05/2023;1.891.999.969.482.420
04/05/2023;18.639.999.389.648.400
05/05/2023;191.0
08/05/2023;18.689.999.389.648.400
09/05/2023;188.0
10/05/2023;1.874.499.969.482.420
11/05/2023;1.858.000.030.517.570
12/05/2023;186.0
15/05/2023;1.930.500.030.517.570
16/05/2023;19.035.000.610.351.500
17/05/2023;18.985.000.610.351.500
18/05/2023;1.904.499.969.482.420
19/05/2023;192.0
22/05/2023;1.891.999.969.482.420
23/05/2023;1.874.499.969.482.420
24/05/2023;188.0
25/05/2023;1.826.999.969.482.420
26/05/2023;18.160.000.610.351.500
30/05/2023;17.710.000.610.351.500
31/05/2023;17.864.999.389.648.400
01/06/2023;1.830.500.030.517.570
02/06/2023;1.803.000.030.517.570
05/06/2023;18.310.000.610.351.500
06/06/2023;18.260.000.610.351.500
07/06/2023;18.539.999.389.648.400
08/06/2023;19.485.000.610.351.500
09/06/2023;19.064.999.389.648.400
12/06/2023;1.855.500.030.517.570
13/06/2023;182.75
14/06/2023;18.439.999.389.648.400
15/06/2023;187.0
16/06/2023;18.489.999.389.648.400
20/06/2023;1.774.499.969.482.420
21/06/2023;172.0
22/06/2023;1.716.999.969.482.420
23/06/2023;1.680.500.030.517.570
26/06/2023;1.679.499.969.482.420
27/06/2023;1.694.499.969.482.420
28/06/2023;16.564.999.389.648.400
29/06/2023;16.360.000.610.351.500
30/06/2023;161.0
03/07/2023;162.5
05/07/2023;1.610.500.030.517.570
06/07/2023;16.235.000.610.351.500
07/07/2023;1.628.000.030.517.570
10/07/2023;161.75
11/07/2023;1.593.000.030.517.570
12/07/2023;158.75
13/07/2023;15.935.000.610.351.500
14/07/2023;1.619.499.969.482.420
17/07/2023;154.75
18/07/2023;155.25
19/07/2023;1.524.499.969.482.420
20/07/2023;1.580.500.030.517.570
21/07/2023;16.185.000.610.351.500
24/07/2023;163.0
25/07/2023;16.185.000.610.351.500
26/07/2023;16.314.999.389.648.400
27/07/2023;1.614.499.969.482.420
28/07/2023;15.789.999.389.648.400
31/07/2023;16.464.999.389.648.400
01/08/2023;1.645.500.030.517.570
02/08/2023;1.669.499.969.482.420
03/08/2023;164.75
04/08/2023;16.135.000.610.351.500
07/08/2023;1.639.499.969.482.420
08/08/2023;16.135.000.610.351.500
09/08/2023;160.75
10/08/2023;15.989.999.389.648.400
11/08/2023;1.578.000.030.517.570
14/08/2023;15.110.000.610.351.500
15/08/2023;149.25
16/08/2023;14.889.999.389.648.400
17/08/2023;147.0
18/08/2023;1.474.499.969.482.420
21/08/2023;1.475.500.030.517.570
22/08/2023;14.660.000.610.351.500
23/08/2023;1.529.499.969.482.420
24/08/2023;153.0
25/08/2023;151.75
28/08/2023;1.518.000.030.517.570
29/08/2023;15.135.000.610.351.500
30/08/2023;15.335.000.610.351.500
31/08/2023;1.526.999.969.482.420
01/09/2023;1.509.499.969.482.420
05/09/2023;15.139.999.389.648.400
06/09/2023;151.75
07/09/2023;14.739.999.389.648.400
08/09/2023;146.25
11/09/2023;1.515.500.030.517.570
12/09/2023;1.506.999.969.482.420
13/09/2023;1.510.500.030.517.570
14/09/2023;15.310.000.610.351.500
15/09/2023;158.25
18/09/2023;1.586.999.969.482.420
19/09/2023;167.5
20/09/2023;1.581.999.969.482.420
21/09/2023;15.485.000.610.351.500
22/09/2023;15.114.999.389.648.400
25/09/2023;1.488.000.030.517.570
26/09/2023;15.085.000.610.351.500
27/09/2023;149.25
28/09/2023;1.471.999.969.482.420
29/09/2023;14.614.999.389.648.400
02/10/2023;14.910.000.610.351.500
03/10/2023;148.75
04/10/2023;14.635.000.610.351.500
05/10/2023;14.539.999.389.648.400
06/10/2023;1.460.500.030.517.570
09/10/2023;1.460.500.030.517.570
10/10/2023;147.5
11/10/2023;1.476.999.969.482.420
12/10/2023;1.493.000.030.517.570
13/10/2023;15.489.999.389.648.400
16/10/2023;15.414.999.389.648.400
17/10/2023;1.570.500.030.517.570
18/10/2023;1.580.500.030.517.570
19/10/2023;1.639.499.969.482.420
20/10/2023;165.25
23/10/2023;16.585.000.610.351.500
24/10/2023;16.814.999.389.648.400
25/10/2023;1.623.000.030.517.570
26/10/2023;1.611.999.969.482.420
27/10/2023;1.609.499.969.482.420
30/10/2023;15.910.000.610.351.500
31/10/2023;1.673.000.030.517.570
01/11/2023;1.598.000.030.517.570
02/11/2023;16.535.000.610.351.500
03/11/2023;17.089.999.389.648.400
06/11/2023;1.736.999.969.482.420
07/11/2023;170.75
08/11/2023;17.435.000.610.351.500
09/11/2023;1.788.000.030.517.570
10/11/2023;174.5
13/11/2023;17.864.999.389.648.400
14/11/2023;1.764.499.969.482.420
15/11/2023;1.808.000.030.517.570
16/11/2023;17.610.000.610.351.500
17/11/2023;1.709.499.969.482.420
20/11/2023;17.789.999.389.648.400
21/11/2023;1.765.500.030.517.570
22/11/2023;17.864.999.389.648.400
23/11/2023;17.864.999.389.648.400
24/11/2023;17.864.999.389.648.400
27/11/2023;1.796.999.969.482.420
28/11/2023;18.364.999.389.648.400
29/11/2023;18.210.000.610.351.500
30/11/2023;195.0
01/12/2023;19.389.999.389.648.400
04/12/2023;18.889.999.389.648.400
05/12/2023;19.385.000.610.351.500
06/12/2023;185.25
07/12/2023;185.5
08/12/2023;18.514.999.389.648.400
11/12/2023;194.0
12/12/2023;19.114.999.389.648.400
13/12/2023;19.464.999.389.648.400
14/12/2023;20.010.000.610.351.500
15/12/2023;2.018.000.030.517.570
18/12/2023;2.095.500.030.517.570
19/12/2023;20.239.999.389.648.400
20/12/2023;19.060.000.610.351.500
21/12/2023;19.360.000.610.351.500
22/12/2023;1.928.000.030.517.570
26/12/2023;19.435.000.610.351.500
27/12/2023;197.75
28/12/2023;198.0
29/12/2023;1.883.000.030.517.570
